,stop_id,stop_name,stop_lat,stop_lon,starttime,endtime,route_id,route_type
0,15314,Indiana & 35th Street,41.83131644,-87.62167682,20400,65700,1,3
1,15314,Indiana & 35th Street,41.83131644,-87.62167682,2400,87513,4,3
2,1560,Indiana & 34th Street,41.832975,-87.621707,20428,65728,1,3
3,1560,Indiana & 34th Street,41.832975,-87.621707,2433,87548,4,3
4,16119,Indiana & 33rd Boulevard,41.834948600000004,-87.62175239,20466,65766,1,3
5,16119,Indiana & 33rd Boulevard,41.834948600000004,-87.62175239,2471,87587,4,3
6,1562,Indiana & 32nd Street,41.83643,-87.621758,20493,65793,1,3
7,1562,Indiana & 32nd Street,41.83643,-87.621758,2494,87612,4,3
8,1563,Indiana & 31st Street,41.838248,-87.621825,20529,65829,1,3
9,1563,Indiana & 31st Street,41.838248,-87.621825,2525,87645,4,3
10,1564,3000 S Michigan,41.840602000000004,-87.623115,20586,65886,1,3
11,1564,3000 S Michigan,41.840602000000004,-87.623115,2575,87698,4,3
12,1565,Michigan & 29th Street,41.841882,-87.62324,20612,65912,1,3
13,1565,Michigan & 29th Street,41.841882,-87.62324,2598,87722,4,3
14,1566,Michigan & 28th Street,41.84363,-87.623248,20647,65947,1,3
15,1566,Michigan & 28th Street,41.84363,-87.623248,2628,87754,4,3
16,1567,Michigan & 26th Street,41.84588766,-87.62332019,20690,65990,1,3
17,1567,Michigan & 26th Street,41.84588766,-87.62332019,17830,83574,21,3
18,1567,Michigan & 26th Street,41.84588766,-87.62332019,2666,87793,4,3
19,1568,Michigan & 25th Street,41.847313,-87.6235,20718,66018,1,3
20,1568,Michigan & 25th Street,41.847313,-87.6235,17858,83610,21,3
21,1568,Michigan & 25th Street,41.847313,-87.6235,18011,21011,3,3
22,1568,Michigan & 25th Street,41.847313,-87.6235,2691,87819,4,3
23,15313,Michigan & 24th Street,41.84946141,-87.62360265,20760,66060,1,3
24,15313,Michigan & 24th Street,41.84946141,-87.62360265,2727,87857,4,3
25,1570,Michigan & 23rd Street,41.85114934,-87.62358591,20795,66095,1,3
26,1570,Michigan & 23rd Street,41.85114934,-87.62358591,2757,87889,4,3
27,15312,Michigan & Cermak,41.85318625,-87.62370873,20834,66134,1,3
28,15312,Michigan & Cermak,41.85318625,-87.62370873,18428,85627,3,3
29,15312,Michigan & Cermak,41.85318625,-87.62370873,2791,87925,4,3
30,1573,Michigan & 21st Street,41.85452045,-87.62374128,20857,66157,1,3
31,1573,Michigan & 21st Street,41.85452045,-87.62374128,18453,85649,3,3
32,1573,Michigan & 21st Street,41.85452045,-87.62374128,2811,87946,4,3
33,1574,Michigan & Cullerton,41.85571036,-87.62377044,20880,66180,1,3
34,1574,Michigan & Cullerton,41.85571036,-87.62377044,18480,85673,3,3
35,1574,Michigan & Cullerton,41.85571036,-87.62377044,2831,87967,4,3
36,1575,Michigan & 18th Street,41.85812678,-87.62382740000001,20927,66227,1,3
37,1575,Michigan & 18th Street,41.85812678,-87.62382740000001,18534,85721,3,3
38,1575,Michigan & 18th Street,41.85812678,-87.62382740000001,2872,88010,4,3
39,14760,Michigan & 16th Street,41.86050195,-87.62388008,20976,66276,1,3
40,14760,Michigan & 16th Street,41.86050195,-87.62388008,14906,85862,12,3
41,14760,Michigan & 16th Street,41.86050195,-87.62388008,632,28349,12,3
42,14760,Michigan & 16th Street,41.86050195,-87.62388008,18588,85768,3,3
43,14760,Michigan & 16th Street,41.86050195,-87.62388008,2914,88055,4,3
44,18318,Michigan & 14th Street,41.86450771,-87.62395931,21081,66381,1,3
45,18318,Michigan & 14th Street,41.86450771,-87.62395931,15014,85981,12,3
46,18318,Michigan & 14th Street,41.86450771,-87.62395931,751,28523,12,3
47,18318,Michigan & 14th Street,41.86450771,-87.62395931,18675,85845,3,3
48,18318,Michigan & 14th Street,41.86450771,-87.62395931,2992,88139,4,3
49,1579,Michigan & 13th Street,41.86598373,-87.6239989,21130,66430,1,3
50,1579,Michigan & 13th Street,41.86598373,-87.6239989,15065,86036,12,3
51,1579,Michigan & 13th Street,41.86598373,-87.6239989,806,28604,12,3
52,1579,Michigan & 13th Street,41.86598373,-87.6239989,18715,85880,3,3
53,1579,Michigan & 13th Street,41.86598373,-87.6239989,3028,88178,4,3
54,1580,Michigan & Roosevelt,41.86789271,-87.6239641,21181,66481,1,3
55,1580,Michigan & Roosevelt,41.86789271,-87.6239641,21137,75767,18,3
56,1580,Michigan & Roosevelt,41.86789271,-87.6239641,18757,85917,3,3
57,1580,Michigan & Roosevelt,41.86789271,-87.6239641,3065,88219,4,3
58,1581,Michigan & 11th Street,41.86914471,-87.6239645,21207,66507,1,3
59,1581,Michigan & 11th Street,41.86914471,-87.6239645,18779,85937,3,3
60,1581,Michigan & 11th Street,41.86914471,-87.6239645,3085,88241,4,3
61,1582,Michigan & 9th Street,41.87050264,-87.62400635,21243,66543,1,3
62,1582,Michigan & 9th Street,41.87050264,-87.62400635,18808,85962,3,3
63,1582,Michigan & 9th Street,41.87050264,-87.62400635,3111,88269,4,3
64,1583,Michigan & 8th Street,41.87178684,-87.624034,21279,66579,1,3
65,1583,Michigan & 8th Street,41.87178684,-87.624034,18838,85989,3,3
66,1583,Michigan & 8th Street,41.87178684,-87.624034,3137,88298,4,3
67,1584,Michigan & Balbo,41.873395,-87.624082,21328,66628,1,3
68,1584,Michigan & Balbo,41.873395,-87.624082,18878,86024,3,3
69,1584,Michigan & Balbo,41.873395,-87.624082,3173,88337,4,3
70,14485,Michigan & Congress,41.8755402,-87.62412629999999,21381,66681,1,3
71,14485,Michigan & Congress,41.8755402,-87.62412629999999,18845,53045,26,3
72,14485,Michigan & Congress,41.8755402,-87.62412629999999,24116,65482,28,3
73,14485,Michigan & Congress,41.8755402,-87.62412629999999,18922,86063,3,3
74,14485,Michigan & Congress,41.8755402,-87.62412629999999,3213,88380,4,3
75,14485,Michigan & Congress,41.8755402,-87.62412629999999,16646,87922,6,3
76,14485,Michigan & Congress,41.8755402,-87.62412629999999,15706,82653,J14,3
77,75,Michigan & Van Buren,41.87669,-87.62416,21411,66711,1,3
78,75,Michigan & Van Buren,41.87669,-87.62416,19094,81066,126,3
79,75,Michigan & Van Buren,41.87669,-87.62416,24142,65511,28,3
80,75,Michigan & Van Buren,41.87669,-87.62416,22274,78966,7,3
81,75,Michigan & Van Buren,41.87669,-87.62416,21374,71804,7,3
82,77,Adams & Wabash,41.879575,-87.625884,21531,66847,1,3
83,77,Adams & Wabash,41.879575,-87.625884,19213,81172,126,3
84,77,Adams & Wabash,41.879575,-87.625884,3335,88565,151,3
85,77,Adams & Wabash,41.879575,-87.625884,24277,65718,28,3
86,77,Adams & Wabash,41.879575,-87.625884,22393,79072,7,3
87,77,Adams & Wabash,41.879575,-87.625884,21493,71923,7,3
88,4732,Adams & State,41.87950874,-87.6281053,21580,66902,1,3
89,4732,Adams & State,41.87950874,-87.6281053,19264,81217,126,3
90,4732,Adams & State,41.87950874,-87.6281053,3378,88608,151,3
91,4732,Adams & State,41.87950874,-87.6281053,24332,65805,28,3
92,4732,Adams & State,41.87950874,-87.6281053,22444,79117,7,3
93,4732,Adams & State,41.87950874,-87.6281053,21544,71974,7,3
94,17046,Adams & Clark,41.87947219,-87.6311045,21648,66981,1,3
95,17046,Adams & Clark,41.87947219,-87.6311045,19333,81278,126,3
96,17046,Adams & Clark,41.87947219,-87.6311045,3436,88666,151,3
97,17046,Adams & Clark,41.87947219,-87.6311045,24411,65927,28,3
98,17046,Adams & Clark,41.87947219,-87.6311045,22513,79178,7,3
99,17046,Adams & Clark,41.87947219,-87.6311045,21613,72043,7,3
100,80,Adams & Wells,41.879426,-87.634024,21720,67063,1,3
101,80,Adams & Wells,41.879426,-87.634024,19401,81339,126,3
102,80,Adams & Wells,41.879426,-87.634024,24179,35589,134,3
103,80,Adams & Wells,41.879426,-87.634024,22682,36047,135,3
104,80,Adams & Wells,41.879426,-87.634024,23157,35296,136,3
105,80,Adams & Wells,41.879426,-87.634024,3494,88724,151,3
106,80,Adams & Wells,41.879426,-87.634024,20618,71852,156,3
107,80,Adams & Wells,41.879426,-87.634024,24493,66055,28,3
108,80,Adams & Wells,41.879426,-87.634024,22581,79239,7,3
109,80,Adams & Wells,41.879426,-87.634024,21681,72111,7,3
110,1108,Adams & S. Wacker,41.8794,-87.636542,21761,67109,1,3
111,1108,Adams & S. Wacker,41.8794,-87.636542,19456,81388,126,3
112,1108,Adams & S. Wacker,41.8794,-87.636542,24240,35670,134,3
113,1108,Adams & S. Wacker,41.8794,-87.636542,22740,36120,135,3
114,1108,Adams & S. Wacker,41.8794,-87.636542,23220,35370,136,3
115,1108,Adams & S. Wacker,41.8794,-87.636542,3529,88759,151,3
116,1108,Adams & S. Wacker,41.8794,-87.636542,20679,71895,156,3
117,1108,Adams & S. Wacker,41.8794,-87.636542,24539,66128,28,3
118,1108,Adams & S. Wacker,41.8794,-87.636542,22636,79288,7,3
119,1108,Adams & S. Wacker,41.8794,-87.636542,21736,72166,7,3
120,12713,Adams & Canal,41.879358,-87.639401,21837,67196,1,3
121,12713,Adams & Canal,41.879358,-87.639401,25257,66810,121,3
122,12713,Adams & Canal,41.879358,-87.639401,19522,81446,126,3
123,12713,Adams & Canal,41.879358,-87.639401,3594,88824,151,3
124,12713,Adams & Canal,41.879358,-87.639401,20820,72018,156,3
125,12713,Adams & Canal,41.879358,-87.639401,24626,66264,28,3
126,12713,Adams & Canal,41.879358,-87.639401,22702,79346,7,3
127,12713,Adams & Canal,41.879358,-87.639401,21802,72232,7,3
128,67,Jackson & Canal,41.877997,-87.639776,21960,67800,1,3
129,67,Jackson & Canal,41.877997,-87.639776,24000,64560,121,3
130,14461,Jackson & Chicago River,41.87800461,-87.63830625,22251,67867,1,3
131,14461,Jackson & Chicago River,41.87800461,-87.63830625,20846,83336,126,3
132,14461,Jackson & Chicago River,41.87800461,-87.63830625,25551,65020,132,3
133,14461,Jackson & Chicago River,41.87800461,-87.63830625,925,86365,151,3
134,14461,Jackson & Chicago River,41.87800461,-87.63830625,22245,72705,156,3
135,14461,Jackson & Chicago River,41.87800461,-87.63830625,25231,67238,28,3
136,14461,Jackson & Chicago River,41.87800461,-87.63830625,24038,70457,37,3
137,14461,Jackson & Chicago River,41.87800461,-87.63830625,21314,78014,7,3
138,14461,Jackson & Chicago River,41.87800461,-87.63830625,26925,70184,7,3
139,68,Jackson & Franklin,41.878051,-87.635401,22371,68022,1,3
140,68,Jackson & Franklin,41.878051,-87.635401,20937,83427,126,3
141,68,Jackson & Franklin,41.878051,-87.635401,1007,86447,151,3
142,68,Jackson & Franklin,41.878051,-87.635401,22326,72786,156,3
143,68,Jackson & Franklin,41.878051,-87.635401,25335,67367,28,3
144,68,Jackson & Franklin,41.878051,-87.635401,21406,78106,7,3
145,68,Jackson & Franklin,41.878051,-87.635401,27028,70276,7,3
146,69,Jackson & Financial Place,41.878081,-87.632868,22457,68134,1,3
147,69,Jackson & Financial Place,41.878081,-87.632868,21001,83491,126,3
148,69,Jackson & Financial Place,41.878081,-87.632868,26977,65257,132,3
149,69,Jackson & Financial Place,41.878081,-87.632868,1065,86505,151,3
150,69,Jackson & Financial Place,41.878081,-87.632868,25410,67460,28,3
151,69,Jackson & Financial Place,41.878081,-87.632868,21472,78172,7,3
152,69,Jackson & Financial Place,41.878081,-87.632868,27101,70342,7,3
153,70,Jackson & Dearborn,41.878121,-87.629467,22571,68282,1,3
154,70,Jackson & Dearborn,41.878121,-87.629467,21087,83577,126,3
155,70,Jackson & Dearborn,41.878121,-87.629467,25510,67583,28,3
156,70,Jackson & Dearborn,41.878121,-87.629467,21560,78260,7,3
157,70,Jackson & Dearborn,41.878121,-87.629467,27199,70430,7,3
158,71,Jackson & State,41.878141,-87.627899,22624,68351,1,3
159,71,Jackson & State,41.878141,-87.627899,21127,83617,126,3
160,71,Jackson & State,41.878141,-87.627899,25556,67640,28,3
161,71,Jackson & State,41.878141,-87.627899,21601,78301,7,3
162,71,Jackson & State,41.878141,-87.627899,27245,70471,7,3
163,72,Jackson & Wabash,41.878208,-87.625752,22712,68466,1,3
164,72,Jackson & Wabash,41.878208,-87.625752,21193,83683,126,3
165,72,Jackson & Wabash,41.878208,-87.625752,25633,67735,28,3
166,72,Jackson & Wabash,41.878208,-87.625752,21669,78369,7,3
167,72,Jackson & Wabash,41.878208,-87.625752,27320,70539,7,3
168,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,22815,68597,1,3
169,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,21280,83770,126,3
170,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,27276,65556,132,3
171,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,24870,34200,143,3
172,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,18738,80388,147,3
173,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,48544,77311,26,3
174,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,25724,67846,28,3
175,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,1119,86319,3,3
176,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,850,86261,4,3
177,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,21758,78458,7,3
178,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,27419,70628,7,3
179,73,Michigan & Van Buren/Congress,41.876271,-87.62439599999999,20882,84251,J14,3
180,1586,Michigan & Harrison,41.874559600000005,-87.62437372,22858,68647,1,3
181,1586,Michigan & Harrison,41.874559600000005,-87.62437372,23225,45531,147,3
182,1586,Michigan & Harrison,41.874559600000005,-87.62437372,48606,77369,26,3
183,1586,Michigan & Harrison,41.874559600000005,-87.62437372,25765,67891,28,3
184,1586,Michigan & Harrison,41.874559600000005,-87.62437372,1165,86365,3,3
185,1586,Michigan & Harrison,41.874559600000005,-87.62437372,884,86302,4,3
186,1586,Michigan & Harrison,41.874559600000005,-87.62437372,20919,84292,J14,3
187,1587,Michigan & Balbo,41.873288,-87.624329,22892,68686,1,3
188,1587,Michigan & Balbo,41.873288,-87.624329,1198,86398,3,3
189,1587,Michigan & Balbo,41.873288,-87.624329,911,86334,4,3
190,1588,Michigan & 8th Street,41.872006,-87.62430400000001,22924,68721,1,3
191,1588,Michigan & 8th Street,41.872006,-87.62430400000001,1227,86427,3,3
192,1588,Michigan & 8th Street,41.872006,-87.62430400000001,936,86363,4,3
193,1589,Michigan & 9th Street,41.8702878,-87.62427082,22967,68771,1,3
194,1589,Michigan & 9th Street,41.8702878,-87.62427082,1268,86468,3,3
195,1589,Michigan & 9th Street,41.8702878,-87.62427082,970,86404,4,3
196,1590,Michigan & 11th Street,41.869091,-87.624278,23004,68813,1,3
197,1590,Michigan & 11th Street,41.869091,-87.624278,1304,86504,3,3
198,1590,Michigan & 11th Street,41.869091,-87.624278,1000,86439,4,3
199,1591,Michigan & Roosevelt,41.86712011,-87.62425898,23056,68872,1,3
200,1591,Michigan & Roosevelt,41.86712011,-87.62425898,1353,86553,3,3
201,1591,Michigan & Roosevelt,41.86712011,-87.62425898,1041,86487,4,3
202,1592,Michigan & 13th Street,41.86559485,-87.62422692,23086,68907,1,3
203,1592,Michigan & 13th Street,41.86559485,-87.62422692,1382,86582,3,3
204,1592,Michigan & 13th Street,41.86559485,-87.62422692,1065,86516,4,3
205,1593,Michigan & 14th Street,41.863883,-87.624185,23129,68957,1,3
206,1593,Michigan & 14th Street,41.863883,-87.624185,1421,86621,3,3
207,1593,Michigan & 14th Street,41.863883,-87.624185,1097,86554,4,3
208,1595,Michigan & 16th Street,41.85994461,-87.62409418,23223,69063,1,3
209,1595,Michigan & 16th Street,41.85994461,-87.62409418,1513,86713,3,3
210,1595,Michigan & 16th Street,41.85994461,-87.62409418,1174,86644,4,3
211,1596,Michigan & 18th Street,41.85764578,-87.62404108,23263,69108,1,3
212,1596,Michigan & 18th Street,41.85764578,-87.62404108,1570,86770,3,3
213,1596,Michigan & 18th Street,41.85764578,-87.62404108,1212,86687,4,3
214,1597,Michigan & Cullerton,41.85534056,-87.62399267,23302,69152,1,3
215,1597,Michigan & Cullerton,41.85534056,-87.62399267,1625,86825,3,3
216,1597,Michigan & Cullerton,41.85534056,-87.62399267,1250,86729,4,3
217,1598,Michigan & 21st Street,41.85399586,-87.62396271,23322,69174,1,3
218,1598,Michigan & 21st Street,41.85399586,-87.62396271,1654,86854,3,3
219,1598,Michigan & 21st Street,41.85399586,-87.62396271,1269,86750,4,3
220,1599,Michigan & Cermak,41.85251285,-87.62390905,23348,69204,1,3
221,1599,Michigan & Cermak,41.85251285,-87.62390905,1294,86778,4,3
222,16014,Michigan & 23rd Street,41.85127574,-87.62386542,23368,69226,1,3
223,16014,Michigan & 23rd Street,41.85127574,-87.62386542,1313,86799,4,3
224,17243,Michigan & 24th Street,41.849383,-87.62382438,23398,69260,1,3
225,17243,Michigan & 24th Street,41.849383,-87.62382438,1342,86832,4,3
226,1602,Michigan & 25th Street,41.84715644,-87.62376682,23435,69302,1,3
227,1602,Michigan & 25th Street,41.84715644,-87.62376682,1378,86872,4,3
228,1603,Michigan & 26th Street,41.84546434,-87.62371643,23465,69336,1,3
229,1603,Michigan & 26th Street,41.84546434,-87.62371643,1408,86904,4,3
230,1604,Michigan & 28th Street,41.84312843,-87.62365678,23502,69377,1,3
231,1604,Michigan & 28th Street,41.84312843,-87.62365678,1443,86944,4,3
232,1605,Michigan & 29th Street,41.84173919,-87.62362406,23524,69402,1,3
233,1605,Michigan & 29th Street,41.84173919,-87.62362406,1465,86967,4,3
234,1606,3000 S Michigan,41.84048,-87.623545,23546,69427,1,3
235,1606,3000 S Michigan,41.84048,-87.623545,1486,86991,4,3
236,1607,Michigan & 31st Street,41.83819038,-87.62359131,23587,69473,1,3
237,1607,Michigan & 31st Street,41.83819038,-87.62359131,1525,87035,4,3
238,1608,Michigan & 32nd Street,41.836222,-87.623465,23617,69506,1,3
239,1608,Michigan & 32nd Street,41.836222,-87.623465,1554,87067,4,3
240,1609,Michigan & 33rd Street,41.83449802,-87.62343531,23646,69539,1,3
241,1609,Michigan & 33rd Street,41.83449802,-87.62343531,1582,87098,4,3
242,1610,Michigan & 34th Street,41.832755,-87.623357,23674,69571,1,3
243,1610,Michigan & 34th Street,41.832755,-87.623357,1610,87129,4,3
244,1611,Michigan & 35th Street,41.83116438,-87.62335198,23700,69600,1,3
245,12230,Torrence & 104th Street,41.70651025,-87.55973941,19200,69958,100,3
246,12230,Torrence & 104th Street,41.70651025,-87.55973941,15539,49739,26,3
247,7093,Torrence & 105th Street,41.70470725,-87.55971742,19226,69990,100,3
248,7093,Torrence & 105th Street,41.70470725,-87.55971742,15568,49768,26,3
249,7093,Torrence & 105th Street,41.70470725,-87.55971742,19763,88373,71,3
250,12231,106th Street & Torrence,41.70269293,-87.55906974,19259,70030,100,3
251,12231,106th Street & Torrence,41.70269293,-87.55906974,15604,49804,26,3
252,12232,2801 E 106th Street,41.70268259,-87.5575525,19275,70049,100,3
253,12232,2801 E 106th Street,41.70268259,-87.5575525,15621,49821,26,3
254,12233,106th Street & Muskegon,41.70268909,-87.5549558,19306,70086,100,3
255,12233,106th Street & Muskegon,41.70268909,-87.5549558,15655,49855,26,3
256,12234,3033 E 106th Street,41.70268736,-87.54851425,19357,70146,100,3
257,12234,3033 E 106th Street,41.70268736,-87.54851425,15710,49910,26,3
258,12236,106th Street & Mackinaw,41.70269072,-87.54266331,19446,70250,100,3
259,12236,106th Street & Mackinaw,41.70269072,-87.54266331,15809,50009,26,3
260,12238,106th Street & Avenue O,41.70267921,-87.54024857,19473,70283,100,3
261,12238,106th Street & Avenue O,41.70267921,-87.54024857,15840,50040,26,3
262,15239,106th Street & Avenue M,41.70267957,-87.53781907,19500,70315,100,3
263,15239,106th Street & Avenue M,41.70267957,-87.53781907,15869,50069,26,3
264,12241,106th Street & Ewing,41.70266904,-87.53543003,19528,70348,100,3
265,12242,106th Street & Avenue H,41.70265809,-87.53295200000001,19557,70380,100,3
266,12244,106th Street & Avenue F,41.70263926,-87.53053283,19585,70412,100,3
267,12246,106th Street & Avenue C,41.70261674,-87.52706815,19628,70459,100,3
268,12247,Avenue C & 107th Street,41.70096038,-87.52702479,19655,70489,100,3
269,12248,Avenue C & 108th Street,41.69913844,-87.52704667,19684,70521,100,3
270,12249,Avenue C & 109th Street,41.69728273,-87.52709,19714,70554,100,3
271,12250,Avenue C & 110th Street,41.69550871,-87.52707714,19743,70586,100,3
272,12251,Avenue C & 111th Street,41.69369157,-87.52709394,19772,70619,100,3
273,12252,Avenue C & 112th Street,41.69191557,-87.52710433,19800,70830,100,3
274,12253,112th Street & Avenue B,41.69170776,-87.52594856,19933,70841,100,3
275,12254,Avenue B & 111th Street,41.69355511,-87.52574875,19961,70867,100,3
276,12255,Avenue B & 110th Street,41.6953105,-87.52570970000001,19990,70893,100,3
277,12256,Avenue B & 109th Street,41.6971105,-87.52570971,20019,70919,100,3
278,12257,Avenue B & 108th Street,41.6989115,-87.52570872,20048,70945,100,3
279,12258,Avenue B & 107th Street,41.70079426,-87.52569948,20077,70971,100,3
280,12259,106th Street & Avenue B,41.70278753,-87.52661153,20114,71005,100,3
281,12260,106th Street & Avenue D,41.70277166,-87.52829283,20137,71025,100,3
282,12261,106th Street & Avenue F,41.70277418,-87.53035522,20161,71047,100,3
283,12263,106th Street & Avenue H,41.70279301,-87.53277539,20190,71073,100,3
284,15032,106th Street & Ewing,41.70279708,-87.53556637,20221,71101,100,3
285,15240,106th Street & Avenue M,41.70281029,-87.53757092,20250,71130,100,3
286,15240,106th Street & Avenue M,41.70281029,-87.53757092,51927,80487,26,3
287,12267,106th Street & Avenue O,41.70281547,-87.53999099,20279,71159,100,3
288,12267,106th Street & Avenue O,41.70281547,-87.53999099,51956,80516,26,3
289,12269,106th Street & Mackinaw,41.70279781,-87.54241785,20309,71189,100,3
290,12269,106th Street & Mackinaw,41.70279781,-87.54241785,51985,80545,26,3
291,12271,3033 E 106th Street,41.70284261,-87.5485546,20417,71298,100,3
292,12271,3033 E 106th Street,41.70284261,-87.5485546,52060,80620,26,3
293,12272,106th Street & Muskegon,41.70284488,-87.554664,20461,71342,100,3
294,12272,106th Street & Muskegon,41.70284488,-87.554664,52136,80696,26,3
295,12273,2800 E 106th Street,41.70284888,-87.55613199,20490,71371,100,3
296,12273,2800 E 106th Street,41.70284888,-87.55613199,52171,80731,26,3
297,12275,106th Street & Torrence,41.70284687,-87.55936199,20520,71402,100,3
298,12275,106th Street & Torrence,41.70284687,-87.55936199,52201,80761,26,3
299,6989,Torrence & 105th Street,41.70450235,-87.55952355,20548,71430,100,3
300,6989,Torrence & 105th Street,41.70450235,-87.55952355,52228,80788,26,3
301,6989,Torrence & 105th Street,41.70450235,-87.55952355,17306,85406,71,3
302,6990,Torrence & 104th Street,41.70620934,-87.55954514,20578,71460,100,3
303,6990,Torrence & 104th Street,41.70620934,-87.55954514,52258,80818,26,3
304,6990,Torrence & 104th Street,41.70620934,-87.55954514,17340,85440,71,3
305,5266,Torrence & 103rd Street,41.70830896,-87.55956711,20620,67870,100,3
306,5266,Torrence & 103rd Street,41.70830896,-87.55956711,13728,80628,J14,3
307,5267,Torrence & 102nd Street,41.709983,-87.55962,20644,67894,100,3
308,17897,Torrence & 101st Street,41.71186163,-87.5596503,20678,67928,100,3
309,5269,100th Street & Torrence,41.71364314,-87.56008809999999,20708,67958,100,3
310,5269,100th Street & Torrence,41.71364314,-87.56008809999999,13799,80699,J14,3
311,5270,100th Street & Hoxie,41.71362804,-87.56123993,20723,67973,100,3
312,5271,100th Street & Calhoun,41.71361119,-87.56243755,20737,67987,100,3
313,12111,Yates & 100th Street,41.71373629,-87.564528,20762,68012,100,3
314,12112,Yates & 99th Street,41.71525596,-87.56455163,20782,68032,100,3
315,12113,9800 S Yates,41.71702525,-87.56457713,20809,68059,100,3
316,12114,Yates & 97th Street,41.71887348,-87.56460266,20837,68087,100,3
317,12115,Yates & 96th Street,41.72016135,-87.5646157,20856,68106,100,3
318,18121,Yates & 95th Street,41.72242549,-87.56463659,20890,68140,100,3
319,12117,2300 E 95th Street,41.72262374,-87.56787086,20921,68171,100,3
320,18209,95th Street & Paxton,41.72258681,-87.5707395,20960,68210,100,3
321,12105,95th Street & Jeffery,41.72253797,-87.57567601,21017,68267,100,3
322,12107,95th Street & Constance,41.72248191,-87.57901105,21051,68301,100,3
323,12108,95th Street & Stony Island,41.72245252,-87.5847748,21116,68366,100,3
324,17081,95th Street & Stony Island,41.72242854,-87.58571329,21127,68381,100,3
325,12021,1500 E 95th Street,41.72237378,-87.5878462,21156,68424,100,3
326,12021,1500 E 95th Street,41.72237378,-87.5878462,3303,12303,5,3
327,12021,1500 E 95th Street,41.72237378,-87.5878462,1503,86103,95,3
328,12022,95th Street & Dorchester,41.72233336,-87.59058025,21180,68460,100,3
329,12022,95th Street & Dorchester,41.72233336,-87.59058025,3327,12327,5,3
330,12022,95th Street & Dorchester,41.72233336,-87.59058025,1527,86127,95,3
331,12023,1300 E 95th Street,41.72230259,-87.59241585,21204,68496,100,3
332,12023,1300 E 95th Street,41.72230259,-87.59241585,3351,12351,5,3
333,12023,1300 E 95th Street,41.72230259,-87.59241585,1551,86151,95,3
334,12024,95th Street & Woodlawn,41.72229282,-87.59468031,21229,68533,100,3
335,12024,95th Street & Woodlawn,41.72229282,-87.59468031,3376,12376,5,3
336,12024,95th Street & Woodlawn,41.72229282,-87.59468031,1576,86176,95,3
337,12109,95th Street & Greenwood,41.72225783,-87.59718514,21256,68574,100,3
338,12110,930 E 95th Street,41.72215687,-87.60085375,21300,68640,100,3
339,2978,95th Street & Cottage Grove,41.72214901,-87.60505341,21345,68707,100,3
340,2978,95th Street & Cottage Grove,41.72214901,-87.60505341,17257,82718,115,3
341,2979,95th Street & St. Lawrence,41.72207767,-87.60922056,21393,68780,100,3
342,2979,95th Street & St. Lawrence,41.72207767,-87.60922056,17324,82791,115,3
343,2979,95th Street & St. Lawrence,41.72207767,-87.60922056,3664,12664,5,3
344,2979,95th Street & St. Lawrence,41.72207767,-87.60922056,1876,86476,95,3
345,2105,95th Street & King Drive,41.721996999999995,-87.613967,21448,68861,100,3
346,2105,95th Street & King Drive,41.721996999999995,-87.613967,17400,82874,115,3
347,2105,95th Street & King Drive,41.721996999999995,-87.613967,15975,83175,3,3
348,2105,95th Street & King Drive,41.721996999999995,-87.613967,3727,12727,5,3
349,2105,95th Street & King Drive,41.721996999999995,-87.613967,1946,86546,95,3
350,2982,95th Street & Michigan,41.72187674,-87.62102781,21526,68980,100,3
351,2982,95th Street & Michigan,41.72187674,-87.62102781,19443,84699,103,3
352,2982,95th Street & Michigan,41.72187674,-87.62102781,17762,81842,106,3
353,2982,95th Street & Michigan,41.72187674,-87.62102781,17819,83249,111,3
354,2982,95th Street & Michigan,41.72187674,-87.62102781,17510,82994,115,3
355,2982,95th Street & Michigan,41.72187674,-87.62102781,1687,86887,119,3
356,2982,95th Street & Michigan,41.72187674,-87.62102781,1998,87487,34,3
357,2982,95th Street & Michigan,41.72187674,-87.62102781,3820,12820,5,3
358,2982,95th Street & Michigan,41.72187674,-87.62102781,2048,86648,95,3
359,14007,95th Red Line Station,41.72217315,-87.62385164,21600,69090,100,3
360,2816,95th Street & Michigan,41.72167594,-87.62073606,21931,68807,100,3
361,2816,95th Street & Michigan,41.72167594,-87.62073606,16241,81641,103,3
362,2816,95th Street & Michigan,41.72167594,-87.62073606,18051,80451,106,3
363,2816,95th Street & Michigan,41.72167594,-87.62073606,18215,83678,111,3
364,2816,95th Street & Michigan,41.72167594,-87.62073606,18039,83745,115,3
365,2816,95th Street & Michigan,41.72167594,-87.62073606,967,86214,119,3
366,2816,95th Street & Michigan,41.72167594,-87.62073606,367,85584,34,3
